,date,favorite_count,followers_count,friends_count,full_text,retweet_count,screen_name,tweet_id,user_id,user_mentions,tweet_polarity,Polarity,Subjectivity
308,2019-06-04 18:33:18,0,2,4,Hey min receive yet .. Do u think eatable delivered,0,perfect_Jatin,1135977843802791936,959645968546304000,['zomatocare'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
309,2019-06-04 18:32:50,0,2,89,may water definitely nice,0,ananya3911,1135977729814196224,462715275,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
310,2019-06-04 18:32:12,0,215,3033,This currently city trendy food,0,bhanuprakashl,1135977570225143809,218192002,['ZomatoIN'],"Sentiment(polarity=0.3, subjectivity=0.65)",0.3,0.65
311,2019-06-04 18:31:47,0,1,5,Are Kidding,0,DevarajanSelvam,1135977462020562944,1133795414891671552,"['DevarajanSelvam', 'ZomatoIN']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
312,2019-06-04 18:31:47,0,1,5,'s really Unfair,0,DevarajanSelvam,1135977461957611521,1133795414891671552,"['DevarajanSelvam', 'ZomatoIN']","Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0
313,2019-06-04 18:31:17,0,121,3329,Nobody nothing,0,s9873,1135977339924279296,147106464,"['ZomatoIN', 'zomatocare', 'deepigoyal']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
314,2019-06-04 18:31:05,0,77,101,Hey Zomato Team wanted let know app makes fool people You accept order confirm order prepared restaurant calls directly say `` closed '' Figure appaling service min wait chat,0,GuptaGuptruchir,1135977288909041664,2856948962,['ZomatoIN'],"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25
315,2019-06-04 18:31:03,4,50919,594,Why ’ I Akshay Thank,0,sonalkalra,1135977278893043712,16485058,"['_AkshayDubey', 'ZomatoIN']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
316,2019-06-04 18:30:52,0,73,386,I got like ₹ credits inconvenience I faced recently Will surely use stop relying unprofessional restaurants,0,SiddharthSarker,1135977232915034112,1025846413,"['sj_write', 'zomatocare', 'mad_toothbrush']","Sentiment(polarity=0.25, subjectivity=0.5694444444444444)",0.25,0.5694444444444444
317,2019-06-04 18:30:44,0,325,699,,0,saitejadhora,1135977199247380481,2958037751,['zomatocare'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
318,2019-06-04 18:30:12,0,1240,586,may water definitely nice,0,thatgoonerman,1135977064719310848,307500257,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
319,2019-06-04 18:29:47,1,209,553,I thought wo n't notice tweet,0,_AkshayDubey,1135976959354200064,303734069,"['ZomatoIN', 'sonalkalra']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
320,2019-06-04 18:29:02,0,2230,418,may water definitely nice,0,purnichauhan,1135976771961024512,1027877840,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
321,2019-06-04 18:28:36,0,278,594,We welcome 's new parental leave policy Zomato recently announced new inclusive parental leave p…,0,darshana213,1135976661885902848,1186637557,"['MahilaCongress', 'ZomatoIN']","Sentiment(polarity=0.2681818181818182, subjectivity=0.5147727272727273)",0.2681818181818182,0.5147727272727273
322,2019-06-04 18:28:12,0,525,198,may water definitely nice,0,rveda,1135976560144502785,95192651,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
323,2019-06-04 18:27:27,0,13,71,... .Got delivered stale food responding text close one hour.Bad service,0,soupornorvbanik,1135976373900546048,3301049244,"['ZomatoIN', 'Zomato']","Sentiment(polarity=-0.5, subjectivity=0.5)",-0.5,0.5
324,2019-06-04 18:27:11,0,79,562,may water definitely nice,0,ajay191996,1135976306099646465,3770532860,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
325,2019-06-04 18:27:10,0,6,55,Thank 🤩🤩🤩.. Love zomato cricket cup,0,trilok2014,1135976300923850752,845194861,['ZomatoIN'],"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6
326,2019-06-04 18:26:59,0,115,312,I strong doubt cook collaboration Most time cooks food I order online.🥴,0,sanghavibhavesh,1135976254245658624,412086027,['ZomatoIN'],"Sentiment(polarity=0.4666666666666667, subjectivity=0.6166666666666667)",0.4666666666666667,0.6166666666666667
327,2019-06-04 18:26:14,0,3,12,I call minutes meanwhile rider might tried call n't show mobile screen It 's pathetic service ca n't atleast minutes patience executives even able check customers concern,0,GauravSankhla19,1135976065623445504,1070322464092090369,['zomatocare'],"Sentiment(polarity=-0.25, subjectivity=0.8125)",-0.25,0.8125
328,2019-06-04 18:26:08,0,52,159,Order Do something,0,Pranjal_Jain205,1135976043305623552,4710496454,['zomatocare'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
329,2019-06-04 18:26:07,0,41,281,We welcome 's new parental leave policy Zomato recently announced new inclusive parental leave p…,0,GuptaNishka,1135976038305894400,1058564493016530949,"['MahilaCongress', 'ZomatoIN']","Sentiment(polarity=0.2681818181818182, subjectivity=0.5147727272727273)",0.2681818181818182,0.5147727272727273
330,2019-06-04 18:25:53,0,44,377,th time row I eeriencing problem orders Zomato No Safety Seal No good Packaging Much Less Quantity food ordered Offline Delivery Instructions never followed Do n't need youd ZOMATO Discount If goin Manipulate Quality amp Qty,0,mahitesh07,1135975980915290114,429352487,"['ZomatoIN', 'zomatocare']","Sentiment(polarity=-0.2583333333333333, subjectivity=0.33333333333333337)",-0.2583333333333333,0.33333333333333337
331,2019-06-04 18:24:47,0,250,6,Just sent Please look Now minutes got agent assigned chat Please look get back,0,tshrchopra,1135975703336251392,104170559,['zomatocare'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
332,2019-06-04 18:24:43,0,1,10,id initiated order p.m get till,0,ambuj_saxena,1135975687502696449,300279039,"['ZomatoIN', 'zomatocare']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
333,2019-06-04 18:23:39,0,8,20,really disappointed delivery customer care Its becoming horrible day day,0,sherman_shah,1135975417465016320,1404834337,"['ZomatoIN', 'Zomato']","Sentiment(polarity=-0.43333333333333335, subjectivity=0.8666666666666667)",-0.43333333333333335,0.8666666666666667
334,2019-06-04 18:23:38,0,197,193,Got pathetic food delivered Zomato promised get refund within hours ... Even hours…,0,oniontornetwork,1135975411656122368,1098185340492365824,"['AmritaCharabor1', 'ZomatoIN']","Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,1.0
335,2019-06-04 18:23:37,0,10,136,may water definitely nice,0,gulshanc1,1135975409328242690,2520915004,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
336,2019-06-04 18:23:17,1,57,285,Oooh THE gadbad How could I forget,0,NawazUsmanDr,1135975323583909888,863105371694665731,"['m_f2207', 'ajay43', 'ZomatoIN']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
337,2019-06-04 18:23:14,0,5,5,kind trashy service providing order number taking full payment delivering half items one taking accountability chat support worse irctc tatkal bookings,0,Shaonli_81194,1135975313953832965,2589740995,['ZomatoIN'],"Sentiment(polarity=0.09583333333333333, subjectivity=0.5541666666666667)",0.09583333333333333,0.5541666666666667
338,2019-06-04 18:23:01,1,209,553,remember tweet,0,_AkshayDubey,1135975258496745474,303734069,"['ZomatoIN', 'sonalkalra']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
339,2019-06-04 18:22:58,0,46,96,I waiting chat response minutes,0,Ankit894624,1135975243367895040,3255610821,['ZomatoIN'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
340,2019-06-04 18:21:53,0,8,42,see service providing response side customer satisfied service,0,anant031,1135974971967062017,779286532817649664,"['ZomatoIN', 'Zomato']","Sentiment(polarity=0.5, subjectivity=1.0)",0.5,1.0
341,2019-06-04 18:21:37,0,426,2776,I ordered food They delivered package without seal https /…,0,KaranSumbly,1135974905638318080,92900002,"['siddhesh_sonje', 'swiggy_in', 'SwiggyCares', 'ZomatoIN', 'Zomato']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
342,2019-06-04 18:21:01,0,1,115,,0,Akashbhagat123,1135974752969928704,850027422938390528,['zomatocare'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
343,2019-06-04 18:20:51,0,251,1786,may water definitely nice,0,ArunSurendhar,1135974714361491457,315847559,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
344,2019-06-04 18:20:44,0,73,386,Hahahahahaha,0,SiddharthSarker,1135974683453546496,1025846413,"['sj_write', 'zomatocare', 'mad_toothbrush']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
345,2019-06-04 18:20:44,0,60,763,Same auto generate answer,0,SubodhSomu,1135974682375725056,912753087885873153,"['zomatocare', 'maniteja116']","Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125
346,2019-06-04 18:20:30,0,2,47,,0,Navdeep_othee,1135974623701430272,968269610,['zomatocare'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
347,2019-06-04 18:20:08,0,230,936,may water definitely nice,0,AnkilChheda,1135974532018085888,147911903,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
348,2019-06-04 18:19:13,0,2,47,today order messed ordered meal restaurant sent daal rottis along it.Informed restaurant told contact ask refund say sorry happened min chat rply,0,Navdeep_othee,1135974300530356225,968269610,['zomatocare'],"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0
349,2019-06-04 18:18:53,0,205,504,may water definitely nice,0,ImpoliteGuy,1135974216941969408,175366102,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
350,2019-06-04 18:17:21,0,22,145,They worst They taken money never deliver Order ... Restaurant Guy harrasing us ... Now calling customer care one responding,0,waseemsidique,1135973830306885633,362383517,['ZomatoIN'],"Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,1.0
351,2019-06-04 18:16:29,0,344,475,hats-off org A bold futuristic move None company guts actually bring …,0,kaimnf,1135973614803533824,714444469739892736,"['IndiaMRARaja', 'ZomatoIN']","Sentiment(polarity=0.16666666666666666, subjectivity=0.3833333333333333)",0.16666666666666666,0.3833333333333333
352,2019-06-04 18:16:16,0,2,4,.. Ur delivery denied deliver ur customer support team responding.. Can u help please,0,perfect_Jatin,1135973558637608960,959645968546304000,"['zomatocare', 'Zomato']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
353,2019-06-04 18:15:47,0,294,839,It tastes like heaven,0,SouravINtw,1135973435497041920,375719406,['ZomatoIN'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
354,2019-06-04 18:15:45,0,325,699,Almost got reply mins super service,0,saitejadhora,1135973430904254469,2958037751,"['ZomatoIN', 'Zomato']","Sentiment(polarity=0.3333333333333333, subjectivity=0.6666666666666666)",0.3333333333333333,0.6666666666666666
355,2019-06-04 18:15:40,0,73,386,And tweet things 🤷‍️,0,SiddharthSarker,1135973406287884289,1025846413,"['sj_write', 'zomatocare', 'mad_toothbrush']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
356,2019-06-04 18:13:55,0,15,136,Worst service,0,unoakhil,1135972968801087488,881381812844371968,"['zomatocare', 'ZomatoIN']","Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,1.0
357,2019-06-04 18:13:44,0,233,99,I order Panner Chatpata Got Paper Chicken ... I trying reach customer care able connect ... Can please help issue ... Is giving service,0,itzbsp,1135972920923025408,2914599751,"['Zomato', 'ZomatoIN', 'zomatocare', 'Zomato']","Sentiment(polarity=-0.04999999999999999, subjectivity=0.7875)",-0.04999999999999999,0.7875
358,2019-06-04 18:13:37,0,84,72,,0,priteshsolanki,1135972892502446080,109937742,['zomatocare'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
359,2019-06-04 18:13:17,0,2296,881,may water definitely nice,0,iMoosabhai,1135972809207947264,72630084,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
360,2019-06-04 18:12:41,0,35,368,may water definitely nice,0,vikasn2009,1135972656409432064,386035033,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
361,2019-06-04 18:12:36,0,3,21,Got reply email saying I selected wrong address order went delivery I get refund order rejected..wow.. phathatic service logic ... Worst untrusted services Zomato website,0,Shiv64572609,1135972636524208128,1091295064989618178,"['zomatocare', 'ZomatoIN']","Sentiment(polarity=-0.75, subjectivity=0.95)",-0.75,0.95
362,2019-06-04 18:12:33,0,52,159,Food prepared half hour ago No Zomato valet assigned reply Zomato support chat What great service,0,Pranjal_Jain205,1135972624943632385,4710496454,"['ZomatoIN', 'zomatocare']","Sentiment(polarity=0.3166666666666667, subjectivity=0.4583333333333333)",0.3166666666666667,0.4583333333333333
363,2019-06-04 18:12:12,0,59,264,`` Order `` I item missing order amp I informed spontaneously customer service chat one bothered reply rectify situation It 's earned money.kindly needful asap,0,shubhodeep22,1135972533973336064,119482456,"['ZomatoIN', 'Zomato']","Sentiment(polarity=0.19999999999999998, subjectivity=0.47500000000000003)",0.19999999999999998,0.47500000000000003
364,2019-06-04 18:11:54,0,73,386,Yes waiting hours got ₹ Zomato credits 🤦‍️,0,SiddharthSarker,1135972461399269376,1025846413,"['sj_write', 'zomatocare', 'mad_toothbrush']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
365,2019-06-04 18:11:50,0,18,82,Hello Team I yet receive update issue Nothing received yet,0,kalimkuddus2,1135972441996480512,1659859322,"['zomatocare', 'deepigoyal', 'pankajchaddah', 'ZomatoIN']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
366,2019-06-04 18:11:39,0,49,442,One rare Indian companies announce new parental leave policy allows weeks paid leave fo…,0,ashish_nucmed,1135972399042531328,931646974734077953,"['sifchandigarh', 'ZomatoIN']","Sentiment(polarity=0.21818181818181817, subjectivity=0.6772727272727272)",0.21818181818181817,0.6772727272727272
367,2019-06-04 18:11:29,1,255,580,The The,0,delhicitizen28,1135972354759188480,44425687,['ZomatoIN'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
368,2019-06-04 18:11:17,0,775,1000,My order delivered delivery person mark delivered ..,0,NanbanSathish_,1135972306583314433,1419871999,['zomatocare'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
369,2019-06-04 18:11:13,0,541,1759,hats-off org A bold futuristic move None company guts actually bring …,0,Mahesh_Victim,1135972287914528768,1005687262548357120,"['IndiaMRARaja', 'ZomatoIN']","Sentiment(polarity=0.16666666666666666, subjectivity=0.3833333333333333)",0.16666666666666666,0.3833333333333333
370,2019-06-04 18:10:52,0,148,324,I somehow stopped believing restaurant reviews Some Restaurants ratings terrible bu…,0,kaush_sheth_86,1135972201541201925,73865894,"['NeilSanghavi', 'ZomatoIN']","Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,1.0
371,2019-06-04 18:10:49,0,775,1000,,0,NanbanSathish_,1135972189302185989,1419871999,['zomatocare'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
372,2019-06-04 18:10:42,0,76,477,Absolute horrendous Zomato take issues seriously,1,_fatpanda,1135972158356590592,797198395924422656,"['ParulCh77127537', 'zomatocare', 'ZomatoIN']","Sentiment(polarity=-0.06666666666666665, subjectivity=0.7833333333333333)",-0.06666666666666665,0.7833333333333333
373,2019-06-04 18:10:27,0,15,116,already raise issue .. But money refunded action taken,0,magotra_rijul,1135972095660179456,886514843360124928,['zomatocare'],"Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1
374,2019-06-04 18:10:18,0,65,278,may water definitely nice,0,DarshanThacke25,1135972056162422784,2456260663,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
375,2019-06-04 18:10:11,0,39,242,received spoiled food spice food court karimnagar ... ... bizarre ... .had complained owner asking Google pay number ... revert money even apologizing 's sent spoiled food,0,puliarunkumar,1135972029981741056,160105875,['zomatocare'],"Sentiment(polarity=0.05000000000000002, subjectivity=0.4)",0.05000000000000002,0.4
376,2019-06-04 18:09:59,0,16,29,may water definitely nice,0,SureelaChib,1135971976688807937,721660898948050944,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
377,2019-06-04 18:09:56,0,5,189,number I matched pricing times restaurant differ zomato menu,0,neeraj231292,1135971964831510528,606164446,['zomatocare'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
378,2019-06-04 18:09:55,0,97,844,Looks like guys ate money food,0,im_abubu,1135971959211081728,59211776,"['ZomatoIN', 'zomatocare']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
379,2019-06-04 18:09:53,0,15,116,,0,magotra_rijul,1135971954219896832,886514843360124928,['zomatocare'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
380,2019-06-04 18:09:38,0,22,255,may water definitely nice,0,sushpop,1135971887677288448,153765875,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
381,2019-06-04 18:08:31,7,804,571,announces weeks men women This policy also applies non-birthing parents cases same-sex partners,0,GSetica,1135971609708257281,976416356,[],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
382,2019-06-04 18:08:28,0,0,3,Delivery Executive n A person skip Breakfast Lunch Dinner us,0,devlekar_umesh,1135971597280456704,1124722987431632896,"['swiggy_in', 'ZomatoIN']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
383,2019-06-04 18:08:03,0,324,4002,Big cheer Joint Parenting month Father 's Day introduces gender neutral -week ‘ Parental Leave ’ f…,0,iamsanjushetty,1135971490698895361,1032778764,"['Khabar_Bar', 'ZomatoIN']","Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1
384,2019-06-04 18:07:26,0,0,16,'s order number,0,AmitKum03162723,1135971336604381184,1090273180986437635,['zomatocare'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
385,2019-06-04 18:07:23,0,1,115,I received I ordered dum biryani ... amp Response received,0,Akashbhagat123,1135971325070020608,850027422938390528,"['ZomatoIN', 'Zomato']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
386,2019-06-04 18:07:13,0,24,561,hats-off org A bold futuristic move None company guts actually bring …,0,JeetuSurvase,1135971280790859776,1023150726946676736,"['IndiaMRARaja', 'ZomatoIN']","Sentiment(polarity=0.16666666666666666, subjectivity=0.3833333333333333)",0.16666666666666666,0.3833333333333333
387,2019-06-04 18:06:21,0,324,337,may water definitely nice,0,ashishsenn,1135971062057820161,109653115,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
388,2019-06-04 18:06:07,0,97,844,Trying reach since hour none responding ... What pathetic service,0,im_abubu,1135971006726647809,59211776,['zomatocare'],"Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,1.0
389,2019-06-04 18:06:01,0,92,400,may water definitely nice,0,atoastbutter,1135970978423484417,4140377067,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
390,2019-06-04 18:05:52,0,85,89,I 've worked Swiggy UberEats Zomato delivery partner Zomato company cares delivery partners pays well enough pretends nothing,0,ItsYourVinod,1135970943438708736,1635311695,"['ZomatoIN', 'deepigoyal']","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5
391,2019-06-04 18:05:52,0,85,89,I 've worked Swiggy UberEats Zomato delivery partner Zomato company cares delivery partners pays well enough pretends nothing,0,ItsYourVinod,1135970943438708736,1635311695,"['ZomatoIN', 'deepigoyal']","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5
392,2019-06-04 18:05:23,0,3,29,pathetic service Order executive thali three items missing And apology made giving rs Bad service,0,kanimathur7,1135970821581623296,4919605352,"['zomatocare', 'ZomatoIN']","Sentiment(polarity=-0.6333333333333333, subjectivity=0.5722222222222223)",-0.6333333333333333,0.5722222222222223
393,2019-06-04 18:04:51,0,53,63,One rare Indian companies introduce policy endorses importance family time Policy also applies to…,0,Jeetsin11088795,1135970684713091072,1081981591142854657,['TheAmitLakhani'],"Sentiment(polarity=0.3, subjectivity=0.9)",0.3,0.9
394,2019-06-04 18:04:19,0,325,1172,may water definitely nice,0,bande_himanshu,1135970550885388288,1582160112,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
395,2019-06-04 18:03:52,0,6,133,At last I get response,0,vj_mali,1135970440097042432,2897641087,['zomatocare'],"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667
396,2019-06-04 18:03:11,0,1266,1524,,0,IamErSPSingh,1135970267119796224,1080906851896590336,"['zomatocare', 'mohitverma1814']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
397,2019-06-04 18:02:54,0,6,133,,0,vj_mali,1135970196139565057,2897641087,['zomatocare'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
398,2019-06-04 18:02:54,0,6,133,,0,vj_mali,1135970196139565057,2897641087,['zomatocare'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
399,2019-06-04 18:02:53,0,2,47,days third order going like Please suggest change app ordering food,0,Navdeep_othee,1135970191785938945,968269610,"['zomatocare', 'ZomatoIN', 'zomatocare']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
400,2019-06-04 18:02:25,1,44,60,I ordered food They delivered package without seal,1,siddhesh_sonje,1135970074622287872,2995519729,"['swiggy_in', 'SwiggyCares', 'ZomatoIN', 'Zomato']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
401,2019-06-04 18:02:10,0,84,72,Neither able reach delivery guy Customer Service Chat Waiting minutes,0,priteshsolanki,1135970009820172288,109937742,['ZomatoIN'],"Sentiment(polarity=0.5, subjectivity=0.625)",0.5,0.625
402,2019-06-04 18:01:49,0,2,47,today order messed ordered meal restaurant sent daal rottis along Informed restaurant told contact ask refund say sorry happened,0,Navdeep_othee,1135969921278533632,968269610,"['zomatocare', 'ZomatoIN', 'zomatocare', 'ZomatoIN']","Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0
403,2019-06-04 18:01:37,0,779,1387,hats-off org A bold futuristic move None company guts actually bring …,0,Rajanik58915087,1135969872540659712,983348372307296256,"['IndiaMRARaja', 'ZomatoIN']","Sentiment(polarity=0.16666666666666666, subjectivity=0.3833333333333333)",0.16666666666666666,0.3833333333333333
404,2019-06-04 18:01:28,0,1716,501,may water definitely nice,0,CSharpDFlat,1135969833466511360,148762533,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
405,2019-06-04 18:01:22,0,3,29,pathetic service Order executive thali three items missing And apology made giving rs Bad service,0,kanimathur7,1135969808879575040,4919605352,['ZomatoIN'],"Sentiment(polarity=-0.6333333333333333, subjectivity=0.5722222222222223)",-0.6333333333333333,0.5722222222222223
406,2019-06-04 18:01:16,0,418,262,seems running church something Fuck praise lord Also delivery guy seemingly Political season naya alliance,0,the_motonomad,1135969783814414336,64454233,"['ZomatoIN', 'zomatocare']","Sentiment(polarity=-0.2, subjectivity=0.35)",-0.2,0.35
407,2019-06-04 18:01:11,0,97,844,Hey 's hour I placed order amp still waiting food.. The delivery guy reachable restaurant says already handed food delivery guy ... What 's wrong,0,im_abubu,1135969763543306240,59211776,['ZomatoIN'],"Sentiment(polarity=-0.5, subjectivity=0.9)",-0.5,0.9
408,2019-06-04 18:00:58,0,0,2,mobile number email id ashwini.agarwal95.com,0,Ashwini45806544,1135969710560882688,1135953317526294528,['zomatocare'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
409,2019-06-04 18:00:52,0,0,16,This first time I facing type problem,0,PritiSukhdev,1135969683822206976,1135941978552586240,['zomatocare'],"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333
410,2019-06-04 18:00:51,0,73,386,Absolute madness I mean lack responsibility awareness I lucky person got order kind enough give He actually drove mins came place,0,SiddharthSarker,1135969678776397824,1025846413,"['sj_write', 'zomatocare', 'mad_toothbrush']","Sentiment(polarity=0.13680555555555554, subjectivity=0.6534722222222222)",0.13680555555555554,0.6534722222222222
411,2019-06-04 18:00:43,0,327,382,ordered non-veg combo lunch Adraq OYO The food stale Threw entire food And look Zomato responds sad,0,rakeshrg,1135969647302467584,54997571,"['oyorooms', 'AdraqbyOYO', 'ZomatoIN']","Sentiment(polarity=-0.3333333333333333, subjectivity=0.7083333333333334)",-0.3333333333333333,0.7083333333333334
412,2019-06-04 18:00:31,0,56,128,may water definitely nice,0,BaklLOL,1135969594546434050,2278515374,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
413,2019-06-04 18:00:23,0,9052,676,may water definitely nice,0,ThakurSahaabb_,1135969559930793984,306655573,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
414,2019-06-04 18:00:09,0,1146,1315,may water definitely nice,0,Ixhtiyaque,1135969502338748416,3281374831,['ZomatoIN'],"Sentiment(polarity=0.6, subjectivity=1.0)",0.6,1.0
415,2019-06-04 18:00:07,0,25,473,guys even care customers I ordered veg delivered chicken egg And one responding,0,glitched____,1135969493593645056,819857032467664898,['zomatocare'],"Sentiment(polarity=-0.6, subjectivity=0.95)",-0.6,0.95
416,2019-06-04 17:59:55,0,217,350,Whats you…,0,NareshC26858420,1135969445606637568,1003036784710713344,"['kassalv', 'amazonindiasell', 'amazonindia8', 'Flipkart', 'makemytrip', 'SamsungMobileIN', 'ZomatoIN', 'BOX8_in', 'myntra', 'Paytm', 'snapdeal']","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
417,2019-06-04 17:59:38,0,775,1000,worst customer support ever seen..,0,NanbanSathish_,1135969373175205888,1419871999,['ZomatoIN'],"Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,1.0
418,2019-06-04 17:59:34,0,3,59,Like By crediting rupee account This worst eerience ever,0,shubhangimisra1,1135969356368584704,881136831198253057,"['zomatocare', 'ZomatoIN', 'deepigoyal']","Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,1.0
419,2019-06-04 17:59:12,0,321,635,One rare Indian companies announce new parental leave policy allows weeks paid leave fo…,0,ManishJ8899,1135969265092136960,976894565532696576,"['sifchandigarh', 'ZomatoIN']","Sentiment(polarity=0.21818181818181817, subjectivity=0.6772727272727272)",0.21818181818181817,0.6772727272727272
420,2019-06-04 17:59:01,0,160,594,hats-off org A bold futuristic move None company guts actually bring …,0,mynation_hr,1135969219604914176,1112239505656807425,"['IndiaMRARaja', 'ZomatoIN']","Sentiment(polarity=0.16666666666666666, subjectivity=0.3833333333333333)",0.16666666666666666,0.3833333333333333
421,2019-06-04 17:58:53,0,6,133,,0,vj_mali,1135969184955789312,2897641087,['zomatocare'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
422,2019-06-04 17:58:42,0,942,2036,Buy NON plastic water bottles keep delivery bags use Can get refilled people 's homes Include dress code kit given delivery executive Cc,0,ArjunS1ngh,1135969139615551489,118388931,['ZomatoIN'],"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
423,2019-06-04 17:58:27,0,5,189,Dear team question pricing zomato menu different actual prices may higher rs I asked care said prices given restaurants n't take action restaurants,0,neeraj231292,1135969074721071104,606164446,['zomatocare'],"Sentiment(polarity=0.0875, subjectivity=0.325)",0.0875,0.325
